technologyreview.com,0.80,0.83,91,62,69,69,65,6921,3692,5407,0.056,6339950,83962,18904,1049,732,109,VeryStrong
thewest.com.au,0.70,0.75,81,57,32,32,56,49131,,40684,0.056,7056163,13751,4900,88,96,28,VeryStrong
dowjones.com,0.70,0.72,79,55,62,62,67,7106,2050,6218,0.056,10009859,13366,2135,249,22,14,VeryStrong
pressdemocrat.com,0.70,0.72,79,54,51,51,44,44134,8420,37044,0.056,2398654,18796,2371,108,5616,16,VeryStrong
sandiegouniontribune.com,0.70,0.76,85,56,42,42,54,13675,2620,11281,0.056,4056781,39927,28126,349,3543,52,VeryStrong
bostonherald.com,0.70,0.79,86,61,64,64,57,24695,5735,19114,0.056,4920406,41320,2646,305,4832,36,VeryStrong
letemps.ch,0.70,0.74,83,54,44,44,45,13871,,11837,0.056,2098073,19300,570,74,15,8,VeryStrong
newrepublic.com,0.70,0.78,83,61,56,56,65,28156,6232,19644,0.056,4677321,44883,5010,599,1988,29,VeryStrong
uexpress.com,0.50,0.59,62,47,59,59,43,96419,19202,93505,0.111,1158656,5074,277,99,4,3,VeryStrong
twincities.com,0.70,0.77,84,58,58,58,57,32427,7087,24005,0.056,2818744,30308,10602,236,3847,31,VeryStrong
observer.com,0.80,0.82,88,64,62,62,64,15962,4050,12248,0.056,9820425,55250,19128,415,2198,32,VeryStrong
nwitimes.com,0.70,0.71,77,55,50,50,48,69473,18224,62433,0.056,862237,17199,2513,152,6387,18,VeryStrong
militarytimes.com,0.70,0.72,78,56,55,55,64,32864,6574,23469,0.056,11274759,24914,12766,419,1444,67,VeryStrong
westword.com,0.70,0.71,77,55,53,53,43,39111,7061,35118,0.056,1132960,19520,1034,101,375,9,VeryStrong
montrealgazette.com,0.70,0.78,84,61,49,49,47,24678,,19866,0.056,2950433,29378,837,169,1531,20,VeryStrong
thedailymash.co.uk,0.60,0.64,69,49,56,56,48,148729,,121533,0.111,1005948,4980,178,17,0,0,VeryStrong
thenation.com,0.70,0.79,83,63,73,73,65,16667,4137,12917,0.056,6714149,51421,9356,725,113,38,VeryStrong
democratandchronicle.com,0.70,0.73,80,55,58,58,65,44500,6959,37116,0.056,1778456,22730,3038,194,994,22,VeryStrong
reforma.com,0.60,0.68,74,51,58,58,40,11138,,10241,0.278,1797421,6280,419,95,7,4,VeryStrong
beforeitsnews.com,0.70,0.75,76,63,27,27,49,21111,6144,29029,0.111,3070111,18407,1193,172,93,18,VeryStrong
edmontonjournal.com,0.70,0.78,86,58,46,46,46,49220,,39495,0.056,3278468,17780,304,85,975,9,VeryStrong
dailyherald.com,0.70,0.77,86,57,59,59,55,27772,5378,21844,0.111,3128231,36388,1710,260,91551,33,VeryStrong
spiked-online.com,0.60,0.66,71,52,57,57,53,78539,26568,67150,0.056,1239623,10313,865,140,25,8,VeryStrong
